drugbank_id	mesh_id
DB01125	D001281
DB01125	D011655
DB01125	D054059
DB01126	D011470
DB01126	D011470
DB01127	D014008
DB01127	D002179
DB01128	D011471
DB01129	D005764
DB01129	D005764
DB01129	D010437
DB01129	D004844
DB01130	D012871
DB01131	D008288
DB01132	D003924
DB01133	D010001
DB01134	D009103
DB01134	D002547
DB01134	D010488
DB01134	D001172
DB01134	D000224
DB01136	D006333
DB01136	D018487
DB01136	D009203
DB01136	D006973
DB01137	D012141
DB01137	C571912
DB01137	D010930
DB01137	D003234
DB01137	D003550
DB01137	D008174
DB01138	C563162,D006073
DB01138	D015210
DB01141	D058387
DB01141	D002180
DB01142	D000437
DB01142	D001714
DB01142	D003865
DB01142	D001714
DB01142	D007319
DB01142	D011537
DB01142	D003876
DB01142	D009450
DB01142	D009437
DB01142	D001008
DB01142	D010698
DB01142	D016584
DB01142	D009771
DB01142	D013313
DB01142	D012893
DB01143	D010051
DB01143	D014987
DB01143	D006258
DB01144	D005901
DB01144	D015812
DB01145	D007918
DB01145	D003874
DB01146	D006255
DB01146	D012871
DB01148	D053159
DB01148	D053158
DB01148	D010146
DB01148	D003556
DB01148	D011472
DB01148	D014526
DB01151	D003866
DB01151	D009437
DB01151	D001008
DB01151	D016584
DB01151	D001289
DB01152	D002181
DB01153	D014008
DB01155	D001424
DB01155	C566367
DB01155	C563843
DB01156	D003865
DB01156	D019964
DB01156	D016574
DB01156	D050177
DB01156	D006973
DB01156	D003924
DB01156	D050171
DB01156	D001289
DB01156	D001714
DB01157	D011020
DB01157	D011014
DB01157	D010623
DB01157	D000163
DB01157	D000163
DB01157	D002277
DB01157	D003110
DB01158	D014693
DB01160	D000013
DB01162	D011470
DB01162	D006973
DB01163	D014552
DB01164	D006996
DB01164	D006947
DB01165	D014552
DB01165	C538072
DB01166	D007383
DB01166	D010146
DB01167	D009181
DB01167	D006660
DB01167	D001228
DB01167	D014009
DB01169	D015473
DB01169	D015473
DB01170	D006973
DB01170	D006977
DB01171	D001714
DB01173	D059352
DB01174	D012640
DB01174	D004832
DB01175	D003865
DB01175	D009771
DB01175	D009771
DB01176	D009325
DB01176	D014839
DB01176	D004244
DB01176	D009041
DB01176	D014717
DB01177	D015470
DB01177	D015470
DB01178	D013035
DB01180	D006973
DB01181	D009373
DB01181	D002583
DB01181	D012509
DB01181	D012516
DB01181	D001749
DB01181	D010051
DB01181	D055752
DB01181	D008228
DB01182	D006331
DB01183	D012131
DB01183	D000208
DB01183	D012772
DB01184	D004415
DB01184	D006356
DB01184	D010146
DB01184	D009325
DB01184	D014839
DB01185	D001943
DB01186	D010300
DB01186	D017202
DB01187	D013125
DB01188	D014009
DB01190	D000152
DB01190	D016585
DB01190	D013290
DB01190	D012141
DB01190	D004697
DB01191	D009765
DB01192	D010146
DB01193	D006973
DB01193	D018879
DB01194	D009798
DB01194	D005902
DB01197	D006978
DB01197	D006333
DB01197	D018487
DB01197	D009203
DB01197	D003928
DB01198	D007319
DB01199	D009157
DB01200	D005687
DB01200	D006966
DB01200	D008599
DB01200	D007246
DB01200	D015175
DB01200	D000172
DB01200	D013577
DB01200	D012148
DB01200	D009459
DB01201	D014397
DB01202	D004827
DB01202	D004831
DB01202	D020190
DB01202	D012640
DB01202	D004827
DB01203	D000787
DB01203	D006973
DB01204	D009103
DB01205	D062787
DB01206	D001932
DB01206	D006689
DB01207	D009203
DB01209	D010146
DB01210	D005902
DB01210	D009798
DB01211	D006969
DB01211	D010612
DB01211	D014069
DB01211	D012141
DB01211	D012852
DB01211	D017714
DB01211	D007877
DB01211	D014917
DB01211	D013207
DB01211	D016481
DB01211	D004381
DB01211	D001474
DB01211	D008193
DB01211	D004660
DB01211	D003457
DB01212	D014552
DB01212	C563052
DB01213	D011041
DB01214	D015814
DB01214	D009798
DB01214	D005902
DB01215	D007319
DB01216	D011470
DB01216	D011470
DB01216	D016055
DB01216	D000505
DB01216	D000505
DB01216	D000505
DB01218	D008289
DB01219	D008305
DB01219	D008305
DB01220	D006501
DB01220	D043183
DB01220	C565627,D003967
DB01221	D059265
DB01222	D003424
DB01222	D001249
DB01222	D029424
DB01222	D006255
DB01222	D012141
DB01222	C536315
DB01223	D001986
DB01223	D001249
DB01223	D004646
DB01224	D012559
DB01224	D001714
DB01224	D008575
DB01224	D009497
DB01224	D001714
DB01224	D003865
DB01224	D013313
DB01224	D013313
DB01224	D011618
DB01224	D010300
DB01225	D020246
DB01225	D011655
DB01225	D000789
DB01225	D009203
DB01227	D009293
DB01227	D010146
DB01228	D001281
DB01228	D001282
DB01228	D014693
DB01229	D012514
DB01229	D002289
DB01230	D001289
DB01231	D014717
DB01231	D009325
DB01231	D008575
DB01231	D009369
DB01231	D011832
DB01231	D003141
DB01232	D015658
DB01233	D005764
DB01233	D005764
DB01233	D018589
DB01233	D014839
DB01233	D009325
DB01233	D001630
DB01233	D010146
DB01234	D001424
DB01234	D007249
DB01234	D004487
DB01234	D009101
DB01234	D008269
DB01234	D015866
DB01235	D010300
DB01235	D010300
DB01235	D010301
DB01235	D020734
DB01237	D006255
DB01237	D006967
DB01237	D002481
DB01238	D002659,D000067877
DB01238	D012559
DB01238	D005879
DB01238	D009497,D003866
DB01239	D011618
DB01239	D012559
DB01239	D001714
DB01239	D001714
DB01240	D006976
DB01240	D008313
DB01241	D006954
DB01241	D010195
DB01241	D003327
DB01242	D009771
DB01242	D012559
DB01242	D005879
DB01242	D016584
DB01242	D059350
DB01242	D013786
DB01242	D018781
DB01242	D003929
DB01242	D009437
DB01242	D002385
DB01242	D009290
DB01242	D001321
DB01242	D014256
DB01242	D013342
DB01242	D061686
DB01242	D011293
DB01243	D063807
DB01243	D012628
DB01244	D006973
DB01244	D060050
DB01246	D006967
DB01246	D011537
DB01246	D011537
DB01246	D014581
DB01246	D006967
DB01247	D019964
DB01248	D002289
DB01248	D018589
DB01248	D006258
DB01250	D015212
DB01250	C536315
DB01251	D003924
DB01252	D003924
DB01253	D006473
DB01253	D014593
DB01254	D015464
DB01254	D054198
DB01255	D008575
DB01255	D001289
DB01255	D052018
DB01255	D001724
DB01255	D009765
DB01256	D007169
DB01257	D006457
DB01257	D006457
DB01257	D006461
DB01257	D006463
DB01257	D011697
DB01257	D009471
DB01260	D011536
DB01261	D003924
DB01262	D009190
DB01262	D000740
DB01262	D015477
DB01263	D006086
DB01263	D006086
DB01263	D019337
DB01263	D009503
DB01263	D020096
DB01264	D015658
DB01264	D015658
DB01264	D015658
DB01265	D019694
DB01266	D003218
DB01267	D012559
DB01268	D002292
DB01268	D046152
DB01270	D008269
DB01270	D008268
DB01271	D016532
DB01272	D006009
DB01272	D006009
DB01274	D029424
DB01274	D029424
DB01274	D004646
DB01275	D000075222
DB01275	D006333
DB01276	D003924
DB01277	D044342
DB01277	D007037
DB01278	D003924
DB01279	D009087
DB01280	D054218
DB01280	D054218
DB01281	D001172
DB01282	D006473
DB01283	D020370
DB01288	D001249
DB01289	D003924
DB01291	D001986
DB01291	D001249
DB01294	D009325
DB01294	D006356
DB01294	D004415
DB01294	D018589
DB01294	C565627,D003967
DB01294	D006471
DB01295	D000787
DB01295	D006973
DB01296	D010003
DB01297	D001145
DB01298	D000208
DB01298	D014552
DB01299	D008288
DB01299	D016778
DB01303	D001249
DB01303	D001991
DB01303	D029424
DB01303	D004646
DB01306	D003920
DB01307	D003920
DB01309	D003920
DB01319	D015658
DB01319	D015658
DB01319	D015658
DB01319	D009203
DB01319	D050171
DB01320	D013226
DB01321	D001424
DB01324	D004487
DB01325	D006973
DB01327	D013207
DB01327	D001424
DB01328	D001424
DB01329	D012141
DB01329	D010532,D010538
DB01329	D059413
DB01329	D010249,D000292
DB01329	D004716
DB01329	C536108
DB01329	D014552
DB01329	D060737
DB01329	D007239
DB01329	D060085
DB01330	D001424
DB01340	D006973
DB01340	D006333
DB01342	D006973
DB01345	D007008
DB01347	D006973
DB01347	D006333
DB01348	D006973
DB01349	D006973
DB01349	D006333
DB01353	D007319
DB01356	D001714
DB01356	D001714
DB01359	D006973
DB01359	D012770
DB01359	C535758
DB01359	D001249
DB01359	D006967
DB01363	D001049
DB01363	D012135
DB01363	D001249
DB01364	D007022
DB01364	D006967
DB01364	D001249
DB01366	D001249
DB01366	D029424
DB01366	D029424
DB01367	D010300
DB01369	D001424
DB01377	D014381
DB01377	D018589
DB01380	D012871
DB01380	D004700
DB01380	D000309
DB01380	D000224
DB01380	D007154
DB01381	D008569
DB01381	D008569
DB01381	D015140
DB01381	D057066
DB01381	D011928
DB01381	D014717
DB01381	D004244
DB01382	D003924
DB01390	D000138
DB01390	D007674
DB01390	D048550
DB01390	D012769
DB01390	D003681
DB01390	D006323
DB01390	D000140
DB01390	C565627,D003967
DB01393	C538154
DB01393	D050197
DB01393	D006949
DB01393	D015228
DB01393	D003920
DB01394	C563162,D006073
DB01394	D010505
DB01394	D010505
DB01394	D001528
DB01394	D010493
DB01394	D011185
DB01395	D000152
DB01395	D065446
DB01395	D003027
DB01395	D010024
DB01395	D004412
DB01395	C536013,D006628
DB01395	D004715
DB01396	D004487
DB01396	D001145
DB01396	D006333
DB01397	D010146
DB01399	D001172
DB01399	D010003
DB01400	D009157
DB01401	D010146
DB01401	D001168
DB01401	D005334
DB01403	D011618
DB01403	D012559
DB01403	D001714
DB01405	D014552
DB01405	D011472
DB01405	D012874
DB01406	D004715
DB01406	D005348
DB01406	D054179
DB01407	D001249
DB01408	D001986
DB01408	D001249
DB01408	D001991
DB01408	D004646
DB01409	D001986
DB01409	D029424
DB01409	D001249
DB01410	D009668
DB01410	D006255
DB01412	D005221
DB01412	D007024
DB01413	D011014
DB01413	D016470
DB01413	D064147
DB01413	D014552
DB01413	D011704
DB01413	D013207
DB01413	D059413
DB01414	D016908
DB01415	D010033
DB01415	D010612
DB01415	D014069
DB01418	D013923
DB01418	D020766
DB01418	D020246
DB01418	D011655
DB01418	D013923
DB01418	D007238
DB01418	D002546
DB01418	D009203
DB01420	D007006
DB01421	D004749
DB01421	D006501
DB01424	D012216
DB01424	D020424,D009443
DB01425	D009325
DB01427	D006333
DB01430	D029424
DB01431	D000022
DB01431	D011470
DB01432	D006937
DB01432	D011537
DB01433	D009293
DB01436	D006996
DB01436	D006961
DB01436	D007676
DB01437	D007319
DB01440	D007319
DB01440	D009290
DB01440	D000437
DB01452	D009203
DB01452	D004418
DB01454	D013313
DB01454	D013313
DB01459	D010146
DB01463	D005221
DB01463	D005221
DB01463	D053609
DB01501	C565627,D003967
DB01501	D015212
DB01501	D009120
DB01544	D007319
DB01550	D009765
DB01551	D010146
DB01551	D010146
DB01551	D059350
DB01551	D003371
DB01553	D005356
DB01558	D007319
DB01558	D016584
DB01559	D001008
DB01563	D007319
DB01567	D001008
DB01575	D018589
DB01575	C565627,D003967
DB01575	D004403
DB01576	D001289
DB01577	D001289
DB01577	D001289
DB01577	D009765
DB01578	D030981
DB01578	D009369
DB01578	D014652
DB01579	D009765
DB01580	D006973
DB01580	D000787
DB01580	D001145
DB01581	D001991
DB01581	D011472
DB01581	D014552
DB01582	D001424
DB01582	D001991
DB01582	D011472
DB01582	D014552
DB01583	D007037
DB01583	D006042
DB01583	D013967
DB01583	D013964
DB01583	D006111,D013971
DB01583	D006980
DB01584	D007037
DB01584	C537047
DB01586	D002769,D042882
DB01587	D005356
DB01588	D001008
DB01589	D007319
DB01590	D064726
DB01590	D010190
DB01590	D018242
DB01590	D002292
DB01590	D002292
DB01590	C565346
DB01590	D014402
DB01590	D001254
DB01590	D001254
DB01591	D053201
DB01591	D014549
DB01592	D018798
DB01594	D001008
DB01594	D009497
DB01595	D020920
DB01595	D007319
DB01597	D001424
DB01597	D018805
DB01597	D004696
DB01598	D001424
DB01598	D018805
DB01598	D004696
DB01600	D010146
DB01600	D001168
DB01601	D015658
DB01604	D012141
DB01604	D001991
DB01604	D011014
DB01604	D007239
DB01604	D014552
DB01604	D000848
DB01605	D014552
DB01605	D012478
DB01605	D014435
DB01606	D002481
DB01606	D017719
DB01606	D001064
DB01606	D014552
DB01606	D014552
DB01606	D059413
DB01606	D053717
DB01606	D018410
DB01607	D001424
DB01608	D011618
DB01609	D006432,D019190
DB01609	D006486
DB01610	D003586
DB01611	D008288
DB01611	D008179
DB01611	D008180
DB01611	D001171
DB01612	D000787
DB01615	D012893
DB01616	D009120
DB01616	D013981
DB01616	D043183
DB01616	D043183
DB01616	D001943
DB01618	D011618
DB01619	D012912
DB01619	D011537
DB01619	D005076
DB01619	D006967
DB01620	D006255
DB01620	D003139
DB01621	D012559
DB01622	D001714
DB01623	D012559
DB01624	D001714
DB01624	D012559
DB01625	D005767
DB01625	D010437
DB01625	D005756
DB01625	D043183
DB01625	D001657
DB01625	D002769
DB01625	D004382
DB01625	D013035
DB01625	D013035
DB01626	D006973
DB01627	D010022
DB01628	D001172
DB01628	D010003
DB01628	D013167
DB01628	D017116
DB01628	D059787
DB01628	C563162,D006073
DB01645	D011471
DB01656	D029424
DB01656	D001991
DB01656	D001986
DB01669	D001424
DB01685	C563162,D006073
DB01708	D012559
DB01708	D020018
DB01708	D008180
DB01708	D010146
DB01708	D019226
DB01708	D010024
DB01708	D001851
DB01708	D001068
DB01708	D000856
DB01764	D001424
DB01783	D013086
DB01783	D000152
DB01783	D009765
DB01783	D010523
DB01873	D015179
DB01873	D008175
DB01873	D001943
DB01873	D011471
DB01914	D008659
DB01914	D007003
DB02187	D003027
DB02187	D059268
DB02187	D010024
DB02187	D007006
DB02187	D001943
DB02187	D011471
DB02342	D001943
DB02342	D007249
DB02342	D001172
DB02383	D048909
DB02546	D054705
DB02546	D016410
DB02638	D014648
DB02659	D018901
DB02659	D015211
DB02659	D008107
DB02659	D045602
DB02703	D001424
DB02709	D006560
DB02709	D006560
DB03010	D010051
DB03010	D008175
DB03010	D001932
DB03010	D001943
DB03010	D013274
DB03128	D015877
DB03128	D002386
DB03147	D005128
DB03147	D012257
DB03147	D007634
DB03147	D001762
DB03209	D013274
DB03255	D010612
DB03255	D004474
DB03255	D009058
DB03255	D013281
DB03348	D000544
DB03404	D011164
DB03404	D017118
DB03424	D008175
DB03424	D009303
DB03424	D006937
DB03496	D004938
DB03496	D007938
DB03496	D008175
DB03496	D008113
DB03496	D008223
DB03516	D002277
DB03754	D000138
DB03766	D002575
DB03849	D029424
DB03849	D029424
DB03925	D029424
DB03925	D029424
DB04209	D016585
DB04209	D059268
DB04209	D002181
DB04209	D014245
DB04339	D029424
DB04339	D029424
DB04339	D001987
DB04468	D059373
DB04468	D005348
DB04468	D001941
DB04468	D006177
DB04468	D002921
DB04552	D001172
DB04570	D001424
DB04570	D010019
DB04570	D007239
DB04570	D008581
DB04570	D012141
DB04570	D018805
DB04570	D012874
DB04570	D000267
DB04570	D014552
DB04571	D014820
DB04572	D006402
DB04574	D003027
DB04574	D007006
DB04574	D015663
DB04575	D019584
DB04626	D001424
DB04690	D002277
DB04725	D010003
DB04743	D010003
DB04786	D014353
DB04786	D009855
DB04794	D009181
DB04794	D014008
DB04796	D011471
DB04796	D011565
DB04796	D006961
DB04817	D005334
DB04818	D014376
DB04831	D006973
DB04833	D007319
DB04837	D003371
DB04838	D014652
DB04838	D007383
DB04838	D001161
DB04838	D011928
DB04838	D020922
DB04839	D011471
DB04840	D006973
DB04840	D006977
DB04841	D008881
DB04841	D013919
DB04841	D014717
DB04841	D004827
DB04842	D012559
DB04843	D010437
DB04844	D001289
DB04844	D002819
DB04844	D006816
DB04844	D020820
DB04844	D002819
DB04844	D005879
DB04844	D013981
DB04844	D009069,D000071057
DB04845	D001943
DB04845	D006258
DB04845	D008545
DB04845	D008175
DB04845	D008223
DB04845	D008228
DB04845	D011471
DB04845	D002292
DB04845	D002277
DB04846	D006973
DB04846	D000787
DB04847	D000740
DB04848	D014549
DB04849	D008113
DB04849	D002289
DB04849	D002289
DB04849	D015179
DB04850	D016908
DB04851	D002277
DB04852	D050197
DB04853	D003324
DB04854	D033461
DB04854	C563162,D006073
DB04855	D001281
DB04855	D001281
DB04855	D014717
DB04856	D043183
DB04856	D043183
DB04856	D005764
DB04856	D005764
DB04857	D010300
DB04858	D006258
DB04859	D003704
DB04859	D000544
DB04860	D006526
DB04861	D006973
DB04862	D006526
DB04863	D000789
DB04864	D000544
DB04866	D002277
DB04867	D010190
DB04867	D001068
DB04868	D007938
DB04868	D015464
DB04868	D015464
DB04869	D008881
DB04870	D009765
DB04871	D009765
DB04872	D012559
DB04872	D059265
DB04873	D001281
DB04873	D043183
DB04873	D043183
DB04875	D001172
DB04875	D001172
DB04876	D006943
DB04876	D003924
DB04877	D008288
DB04877	D002277
DB04879	D009362
DB04879	D002289
DB04879	D002289
DB04880	D006333
DB04882	D015179
DB04882	D004938
DB04883	D006333
DB04883	D006973
DB04885	D043183
DB04886	D015658
DB04886	D000163
DB04887	D015658
DB04888	D012559
DB04888	D011618
DB04888	D010300
DB04889	D010146
DB04890	D001248
DB04890	D003233
DB04891	D011565
DB04891	D011565
DB04892	D000544
DB04892	D019150
DB04894	D004932
DB04894	D004403
DB04896	D005356
DB04896	D003865
DB04896	D001523
DB04897	D012127
DB04897	D012127
DB04898	D020246
DB04899	D001049,D004417
DB04900	D006509
DB04901	D008223
DB04901	D008228
DB04901	D011565
DB04901	D011565
DB04901	D009101
DB04901	D011471
DB04901	D001172
DB04903	D016584
DB04904	D018290
DB04905	D002277
DB04907	D001932
DB04908	D020018
DB04911	D017192
DB04912	D008107
DB04914	D002277
DB04915	D002277
DB04917	D043183
DB04918	D001424
DB04921	D009103
DB04921	D009103
DB04923	D006470
DB04924	D005767
DB04925	D002545
DB04925	D020521
DB04926	D000544
DB04926	D034381
DB04926	D010146
DB04928	D008599
DB04929	D006331
DB04929	D009203
DB04930	D012532
DB04931	D046351
DB04931	D046351
DB04932	D006504
DB04932	D006504
DB04932	C538458
DB04933	D018805
DB04933	D018805
DB04934	D050197
DB04934	D001424
DB04934	D016491
DB04936	D003924
DB04938	D004414
DB04941	D015658
DB04941	D000163
DB04942	D007938
DB04943	D005128
DB04944	D015427
DB04944	D002318
DB04944	D003324
DB04945	D006470
DB04946	D012559
DB04947	D001289
DB04947	D010300
DB04948	D009293
DB04948	D015746
DB04948	D009325
DB04948	C565627,D003967
DB04948	D015878
DB04948	D007766
DB04950	D002277
DB04951	D011658,D054990
DB04951	D011658
DB04952	D001424
DB04954	D001145
DB04954	D001281
DB04955	D001249
DB04955	D055370
DB04956	D018805
DB04956	D018805
DB04957	D001145
DB04957	D001281
DB04958	D007938
DB04958	D008223
DB04958	D008228
DB04958	D008180
DB04959	C538254
DB04959	D018290
DB04959	D002277
DB04959	D015658
DB04959	D014777
DB04960	D015179
DB04960	D007938
DB04960	D010190
DB04961	D007938
DB04962	D008223
DB04962	D008228
DB04963	D003922
DB04964	D010051
DB04967	D001932
DB04968	D010698
DB04969	D002277
DB04970	D001008
DB04971	D003924
DB04972	D002277
DB04973	D002277
DB04974	D006086
DB04975	D002277
DB04976	D010146
DB04976	D002277
DB04977	D002277
DB04978	D004938
DB04980	D011470
DB04981	D002277
DB04982	D004827
DB04983	D003550
DB04986	D002277
DB04987	D003550
DB04987	D001424
DB04988	D002277
DB04989	D014435
DB04991	D011507
DB04992	D002277
DB04995	D010146
DB04996	D008175
DB04996	D011471
DB04997	D001249
DB04997	D009103
DB04998	D002277
DB04998	D007680
DB04998	D007938
DB04998	D010190
DB04999	D008113
DB05000	D010146
DB05001	D003924
DB05003	D008545
DB05003	D009101
DB05003	D010051
DB05003	D010190
DB05004	D009765
DB05006	D001943
DB05006	D011471
DB05009	D002318
DB05009	D007249
DB05010	D000544
DB05010	D001289
DB05010	D000647
DB05010	D012559
DB05010	D011618
DB05011	D002318
DB05011	D007674
DB05012	D059350
DB05013	D055623
DB05014	D002277
DB05014	D008175
DB05015	D016411
DB05015	D016411
DB05015	D013921
DB05016	D020388
DB05016	D030342
DB05017	D003424
DB05017	D011565
DB05017	D011565
DB05017	D001172
DB05018	D000795
DB05018	D000795
DB05019	D014777
DB05020	D008107,D006505
DB05021	D008107,D006505
DB05022	D001943
DB05022	D010051
DB05022	D011471
DB05023	D011565
DB05023	D011565
DB05024	D007674
DB05024	D011565
DB05024	D011565
DB05025	D000690
DB05025	D000690
DB05025	D003924
DB05027	D016491
DB05029	D003550
DB05029	D005128
DB05032	D006967
DB05032	D002386
DB05033	D001943
DB05034	D006333
DB05035	D006949
DB05035	D009765
DB05036	D007938
DB05038	D001930
DB05039	D029424
DB05039	D029424
DB05039	D029424
DB05039	D004646
DB05040	D014777
DB05042	D012559
DB05042	D011618
DB05043	D001249
DB05043	D029424
DB05043	D029424
DB05044	D003924
DB05045	D009765
DB05046	D010146
DB05047	D000544
DB05047	D001289
DB05048	D010146
DB05049	D003248
DB05049	D005764
DB05049	D005764
DB05049	D005767
DB05049	D010900
DB05049	D043183
DB05049	D043183
DB05050	D010146
DB05051	D001943
DB05053	D003924
DB05054	D000152
DB05054	D003876
DB05054	D011565
DB05054	D011565
DB05055	D001714
DB05055	D001714
DB05056	D003424
DB05056	D008107,D006505
DB05056	D008107
DB05059	D007674
DB05060	D008107,D006505
DB05061	D002318
DB05061	D006949
DB05063	D008107,D006505
DB05063	D010300
DB05064	D003924
DB05068	D014947
DB05069	D008268
DB05070	D001008
DB05070	D005764
DB05070	D005764
DB05070	D008881
DB05070	D003027
DB05071	C565627,D003967
DB05072	D001008
DB05072	D043183
DB05072	D043183
DB05072	D014549
DB05075	D008268
DB05076	D008268
DB05077	D009765
DB05078	D001249
DB05079	D007319
DB05080	D006949
DB05080	D009765
DB05081	D011565
DB05081	D011565
DB05081	D012874
DB05081	D010900
DB05082	D002526
DB05084	D015663
DB05085	D012559
DB05085	D011618
DB05087	D004827
DB05088	D008107
DB05088	D011658
DB05089	D011471
DB05090	D000690
DB05090	D000690
DB05090	D010300
DB05092	D009103
DB05093	D002318
DB05093	D020521
DB05096	D011618
DB05096	D012559
DB05096	D011618
DB05097	D002277
DB05098	D008060
DB05098	D009765
DB05099	D020246
DB05099	D006976
DB05099	D005265
DB05100	D001932
DB05100	D008175
DB05100	D011471
DB05101	D018290
DB05101	D002277
DB05101	D015179
DB05101	D013274
DB05101	D008175
DB05102	D014777
DB05103	D008113
DB05103	D008175
DB05103	D008545
DB05103	D007938
DB05104	D043183
DB05104	D043183
DB05106	D009103
DB05107	D003550
DB05107	D015658
DB05107	D008107,D006505
DB05107	D010284
DB05107	D008288
DB05108	D008107,D006505
DB05109	D012509
DB05109	D012509
DB05109	D010051
DB05109	D002277
DB05109	D013274
DB05109	D012509
DB05110	D015658
DB05111	D003424
DB05111	D011565
DB05111	D011565
DB05113	D015179
DB05114	D008107,D006505
DB05114	D006528
DB05115	D003924
DB05116	D015179
DB05117	D002277
DB05119	D050197
DB05119	D002318
DB05120	D003924
DB05121	D002277
DB05122	D001172
DB05123	D050197
DB05123	D002318
DB05123	D006949
DB05124	D003324
DB05125	D009103
DB05125	D001172
DB05126	D000690
DB05126	D000690
DB05127	D008107,D006505
DB05128	D009181
DB05129	D008223
DB05129	D008228
DB05130	D007249
DB05131	D054556
DB05133	D000544
DB05133	D007249
DB05134	D007938
DB05135	D002056
DB05135	D007239
DB05136	D001943
DB05136	D002277
DB05136	D015658
DB05136	D008107,D006505
DB05138	D008268
DB05141	D002277
DB05142	D001008
DB05143	D002277
DB05144	D008288
DB05145	D003924
DB05148	D001749
DB05149	D002277
DB05150	D000544
DB05152	D000544
DB05152	D012559
DB05152	D011618
DB05154	D014397
DB05154	D014376
DB05154	D014376
DB05154	D055985
DB05154	D018088
DB05155	D010146
DB05156	D000152
DB05156	D055623
DB05156	D002277
DB05156	D007642
DB05156	D012874
DB05156	D010900
DB05157	D002318
DB05157	D015212
DB05157	D007249
DB05157	D011565
DB05157	D011565
DB05157	D001172
DB05158	D002277
DB05159	D009103
DB05160	D011470
DB05160	D002277
DB05160	D011471
DB05160	D011469
DB05161	D007249
DB05163	D007246
DB05164	D007938
DB05165	D002277
DB05166	D003924
DB05167	D008107,D006505
DB05169	D002277
DB05169	D007938
DB05170	D002277
DB05171	D000544
DB05172	D010146
DB05173	D002277
DB05174	D012874
DB05174	D010900
DB05177	D009203
DB05178	D010300
DB05179	D010300
DB05180	D000544
DB05180	D001289
DB05180	D003704
DB05180	D012559
DB05180	D011618
DB05181	D014777
DB05182	D007680
DB05182	D008545
DB05183	D007249
DB05184	D007938
DB05186	D001424
DB05186	D014376
DB05187	D050197
DB05187	D003924
DB05188	D009765
DB05189	D002277
DB05191	D007249
DB05192	D006949
DB05194	D001172
DB05195	D001249
DB05195	D029424
DB05195	D029424
DB05196	D019964
DB05196	D001714
DB05196	D011618
DB05197	D005759
DB05197	D014456
DB05199	D043183
DB05199	D043183
DB05199	D005767
DB05200	D006009
DB05200	D006009
DB05200	D006009
DB05201	D019973
DB05201	D002318
DB05201	D003924
DB05202	D013927
DB05202	D054058
DB05203	D006973
DB05204	D002277
DB05205	D001008
DB05209	D013921
DB05210	D002277
DB05212	D001172
DB05212	D003924
DB05214	D010146
DB05217	D008223
DB05218	D001327
DB05218	D001172
DB05218	D011565
DB05218	D003424
DB05219	D003876
DB05220	D002277
DB05223	D002277
DB05224	D001424
DB05225	D001249
DB05225	D002318
DB05226	D018357
DB05228	D015658
DB05229	D006976
DB05230	D050197
DB05232	D059350
DB05232	D009293
DB05234	D010024
DB05235	D007037
DB05236	D020521
DB05241	D002277
DB05242	D008107,D006505
DB05243	D002277
DB05244	D008228
DB05244	D010024
DB05245	D014947
DB05245	D002056
DB05246	D004832
DB05249	D016393
DB05252	D060050
DB05252	D003324
DB05253	D007889
DB05253	D004715
DB05254	D002056
DB05254	D014951
DB05254	D014456
DB05254	D006406
DB05255	D010024
DB05257	D010146
DB05258	D008107,D006505
DB05258	D014777
DB05258	D007938
DB05258	D008545
DB05259	D009103
DB05260	D006934
DB05260	D008228
DB05262	D006333
DB05262	D033461
DB05263	D000544
DB05264	D003876
DB05265	D004942
DB05265	D010437
DB05266	D009103
DB05266	D001249
DB05266	D002561
DB05268	D005128
DB05271	D010300
DB05271	D012148
DB05273	D009101
DB05273	D011471
DB05273	D001172
DB05276	D008107,D006505
DB05282	D001749
DB05285	D008175
DB05285	D008545
DB05288	D005901
DB05288	D008268
DB05289	D000544
DB05289	D011471
DB05290	D002318
DB05292	D010051
DB05293	D001749
DB05294	D006335
DB05295	D010024
DB05296	D001932
DB05296	D001943
DB05296	D018290
DB05296	D002277
DB05296	D011471
DB05296	D003324
DB05296	D008268
DB05296	D016491
DB05297	D001943
DB05297	D015179
DB05297	D013274
DB05297	D007680
DB05297	D008175
DB05297	D010190
DB05297	D011471
DB05297	D012878
DB05298	C536315
DB05299	D001749
DB05300	D010003
DB05300	D010146
DB05301	D006816
DB05303	D007249
DB05303	D056304
DB05303	D010146
DB05304	D005706
DB05304	D002292
DB05305	D001932
DB05306	D003324
DB05306	D006331
DB05308	D001943
DB05308	D015179
DB05308	D005706
DB05308	D010190
DB05309	D050723
DB05309	D014947
DB05310	D004715
DB05311	D054179
DB05311	D054179
DB05312	D001327
DB05312	D001172
DB05313	D006470
DB05315	D003324
DB05316	D010300
DB05316	D011618
DB05316	D012559
DB05316	D011618
DB05316	D012893
DB05317	D006949
DB05319	D001749
DB05319	D006258
DB05321	D033461
DB05322	D001749
DB05322	D001932
DB05322	D001943
DB05322	D004938
DB05322	D006258
DB05322	D008175
DB05322	D010051
DB05322	D011471
DB05325	D001943
DB05325	D006258
DB05325	D008175
DB05326	D005767
DB05328	D015658
DB05329	D008545
DB05330	D003550
DB05332	D016553
DB05333	D001289
DB05333	D005879
DB05336	D000881
DB05336	D001424
DB05336	D003424
DB05336	D006086
DB05337	D001932
DB05339	D001008
DB05339	D007319
DB05340	D015212
