drugbank_id	category	entrez_gene_id	source	target	edges
DB11093	target	821	Compound::DB11093	Gene::821	DRUGBANK::target::Compound:Gene
DB11093	carrier	213	Compound::DB11093	Gene::213	DRUGBANK::carrier::Compound:Gene
DB11093	target	846	Compound::DB11093	Gene::846	DRUGBANK::target::Compound:Gene
DB11093	transporter	6546	Compound::DB11093	Gene::6546	DRUGBANK::transporter::Compound:Gene
DB11093	transporter	6261	Compound::DB11093	Gene::6261	DRUGBANK::transporter::Compound:Gene
DB11093	transporter	777	Compound::DB11093	Gene::777	DRUGBANK::transporter::Compound:Gene
DB11093	transporter	773	Compound::DB11093	Gene::773	DRUGBANK::transporter::Compound:Gene
DB11093	target	6285	Compound::DB11093	Gene::6285	DRUGBANK::target::Compound:Gene
DB11093	target	6284	Compound::DB11093	Gene::6284	DRUGBANK::target::Compound:Gene
DB11093	transporter	6262	Compound::DB11093	Gene::6262	DRUGBANK::transporter::Compound:Gene
DB11093	target	10016	Compound::DB11093	Gene::10016	DRUGBANK::target::Compound:Gene
DB11093	carrier	795	Compound::DB11093	Gene::795	DRUGBANK::carrier::Compound:Gene
DB11093	target	10519	Compound::DB11093	Gene::10519	DRUGBANK::target::Compound:Gene
DB11093	target	6717	Compound::DB11093	Gene::6717	DRUGBANK::target::Compound:Gene
DB11093	target	11261	Compound::DB11093	Gene::11261	DRUGBANK::target::Compound:Gene
DB11093	target	6678	Compound::DB11093	Gene::6678	DRUGBANK::target::Compound:Gene
DB11093	target	2201	Compound::DB11093	Gene::2201	DRUGBANK::target::Compound:Gene
DB11093	target	845	Compound::DB11093	Gene::845	DRUGBANK::target::Compound:Gene
DB11093	target	9104	Compound::DB11093	Gene::9104	DRUGBANK::target::Compound:Gene
DB11093	target	553115	Compound::DB11093	Gene::553115	DRUGBANK::target::Compound:Gene
DB11093	target	6277	Compound::DB11093	Gene::6277	DRUGBANK::target::Compound:Gene
DB11093	target	7178	Compound::DB11093	Gene::7178	DRUGBANK::target::Compound:Gene
DB11093	target	10518	Compound::DB11093	Gene::10518	DRUGBANK::target::Compound:Gene
DB11093	target	844	Compound::DB11093	Gene::844	DRUGBANK::target::Compound:Gene
DB11093	target	4924	Compound::DB11093	Gene::4924	DRUGBANK::target::Compound:Gene
DB11093	target	4925	Compound::DB11093	Gene::4925	DRUGBANK::target::Compound:Gene
DB11093	target	84467	Compound::DB11093	Gene::84467	DRUGBANK::target::Compound:Gene
DB11093	target	25801	Compound::DB11093	Gene::25801	DRUGBANK::target::Compound:Gene
DB11093	target	8618	Compound::DB11093	Gene::8618	DRUGBANK::target::Compound:Gene
DB11093	target	140576	Compound::DB11093	Gene::140576	DRUGBANK::target::Compound:Gene
DB11093	target	794	Compound::DB11093	Gene::794	DRUGBANK::target::Compound:Gene
DB11093	target	828	Compound::DB11093	Gene::828	DRUGBANK::target::Compound:Gene
DB11093	target	93664	Compound::DB11093	Gene::93664	DRUGBANK::target::Compound:Gene
DB11093	target	125972	Compound::DB11093	Gene::125972	DRUGBANK::target::Compound:Gene
DB11093	target	9378	Compound::DB11093	Gene::9378	DRUGBANK::target::Compound:Gene
DB11093	target	23413	Compound::DB11093	Gene::23413	DRUGBANK::target::Compound:Gene
DB11093	carrier	793	Compound::DB11093	Gene::793	DRUGBANK::carrier::Compound:Gene
DB11093	transporter	55503	Compound::DB11093	Gene::55503	DRUGBANK::transporter::Compound:Gene
DB11093	transporter	56302	Compound::DB11093	Gene::56302	DRUGBANK::transporter::Compound:Gene
DB11093	transporter	9033	Compound::DB11093	Gene::9033	DRUGBANK::transporter::Compound:Gene
DB11093	transporter	6263	Compound::DB11093	Gene::6263	DRUGBANK::transporter::Compound:Gene
DB11093	transporter	342372	Compound::DB11093	Gene::342372	DRUGBANK::transporter::Compound:Gene
DB11093	transporter	117144	Compound::DB11093	Gene::117144	DRUGBANK::transporter::Compound:Gene
DB11094	enzyme	1576	Compound::DB11094	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11094	target	7421	Compound::DB11094	Gene::7421	DRUGBANK::target::Compound:Gene
DB11094	target	2638	Compound::DB11094	Gene::2638	DRUGBANK::target::Compound:Gene
DB11094	enzyme	1594	Compound::DB11094	Gene::1594	DRUGBANK::enzyme::Compound:Gene
DB11094	enzyme	120227	Compound::DB11094	Gene::120227	DRUGBANK::enzyme::Compound:Gene
DB11095	enzyme	1357	Compound::DB11095	Gene::1357	DRUGBANK::enzyme::Compound:Gene
DB11098	transporter	6557	Compound::DB11098	Gene::6557	DRUGBANK::transporter::Compound:Gene
DB11098	transporter	6558	Compound::DB11098	Gene::6558	DRUGBANK::transporter::Compound:Gene
DB11100	carrier	6906	Compound::DB11100	Gene::6906	DRUGBANK::carrier::Compound:Gene
DB11113	target	5733	Compound::DB11113	Gene::5733	DRUGBANK::target::Compound:Gene
DB11113	target	5734	Compound::DB11113	Gene::5734	DRUGBANK::target::Compound:Gene
DB11118	enzyme	2752	Compound::DB11118	Gene::2752	DRUGBANK::enzyme::Compound:Gene
DB11118	enzyme	27165	Compound::DB11118	Gene::27165	DRUGBANK::enzyme::Compound:Gene
DB11118	enzyme	1373	Compound::DB11118	Gene::1373	DRUGBANK::enzyme::Compound:Gene
DB11120	target	5594	Compound::DB11120	Gene::5594	DRUGBANK::target::Compound:Gene
DB11124	target	153	Compound::DB11124	Gene::153	DRUGBANK::target::Compound:Gene
DB11124	target	154	Compound::DB11124	Gene::154	DRUGBANK::target::Compound:Gene
DB11124	target	148	Compound::DB11124	Gene::148	DRUGBANK::target::Compound:Gene
DB11124	target	147	Compound::DB11124	Gene::147	DRUGBANK::target::Compound:Gene
DB11124	target	146	Compound::DB11124	Gene::146	DRUGBANK::target::Compound:Gene
DB11124	target	150	Compound::DB11124	Gene::150	DRUGBANK::target::Compound:Gene
DB11124	target	151	Compound::DB11124	Gene::151	DRUGBANK::target::Compound:Gene
DB11124	target	152	Compound::DB11124	Gene::152	DRUGBANK::target::Compound:Gene
DB11124	target	155	Compound::DB11124	Gene::155	DRUGBANK::target::Compound:Gene
DB11127	enzyme	7296	Compound::DB11127	Gene::7296	DRUGBANK::enzyme::Compound:Gene
DB11127	enzyme	2876	Compound::DB11127	Gene::2876	DRUGBANK::enzyme::Compound:Gene
DB11127	transporter	6414	Compound::DB11127	Gene::6414	DRUGBANK::transporter::Compound:Gene
DB11130	enzyme	1576	Compound::DB11130	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11130	enzyme	1565	Compound::DB11130	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB11130	carrier	213	Compound::DB11130	Gene::213	DRUGBANK::carrier::Compound:Gene
DB11130	target	4988	Compound::DB11130	Gene::4988	DRUGBANK::target::Compound:Gene
DB11130	target	4986	Compound::DB11130	Gene::4986	DRUGBANK::target::Compound:Gene
DB11130	target	4985	Compound::DB11130	Gene::4985	DRUGBANK::target::Compound:Gene
DB11130	carrier	567	Compound::DB11130	Gene::567	DRUGBANK::carrier::Compound:Gene
DB11131	target	7442	Compound::DB11131	Gene::7442	DRUGBANK::target::Compound:Gene
DB11132	target	8685	Compound::DB11132	Gene::8685	DRUGBANK::target::Compound:Gene
DB11133	enzyme	5743	Compound::DB11133	Gene::5743	DRUGBANK::enzyme::Compound:Gene
DB11133	target	5465	Compound::DB11133	Gene::5465	DRUGBANK::target::Compound:Gene
DB11133	target	5468	Compound::DB11133	Gene::5468	DRUGBANK::target::Compound:Gene
DB11133	enzyme	240	Compound::DB11133	Gene::240	DRUGBANK::enzyme::Compound:Gene
DB11133	target	6720	Compound::DB11133	Gene::6720	DRUGBANK::target::Compound:Gene
DB11134	carrier	1356	Compound::DB11134	Gene::1356	DRUGBANK::carrier::Compound:Gene
DB11134	carrier	213	Compound::DB11134	Gene::213	DRUGBANK::carrier::Compound:Gene
DB11135	enzyme	51540	Compound::DB11135	Gene::51540	DRUGBANK::enzyme::Compound:Gene
DB11135	enzyme	7296	Compound::DB11135	Gene::7296	DRUGBANK::enzyme::Compound:Gene
DB11135	enzyme	2936	Compound::DB11135	Gene::2936	DRUGBANK::enzyme::Compound:Gene
DB11136	carrier	7018	Compound::DB11136	Gene::7018	DRUGBANK::carrier::Compound:Gene
DB11136	target	1528	Compound::DB11136	Gene::1528	DRUGBANK::target::Compound:Gene
DB11148	carrier	213	Compound::DB11148	Gene::213	DRUGBANK::carrier::Compound:Gene
DB11148	enzyme	590	Compound::DB11148	Gene::590	DRUGBANK::enzyme::Compound:Gene
DB11148	carrier	5004	Compound::DB11148	Gene::5004	DRUGBANK::carrier::Compound:Gene
DB11148	target	8989	Compound::DB11148	Gene::8989	DRUGBANK::target::Compound:Gene
DB11148	target	59341	Compound::DB11148	Gene::59341	DRUGBANK::target::Compound:Gene
DB11155	enzyme	1545	Compound::DB11155	Gene::1545	DRUGBANK::enzyme::Compound:Gene
DB11155	enzyme	1543	Compound::DB11155	Gene::1543	DRUGBANK::enzyme::Compound:Gene
DB11156	enzyme	1579	Compound::DB11156	Gene::1579	DRUGBANK::enzyme::Compound:Gene
DB11156	target	1128	Compound::DB11156	Gene::1128	DRUGBANK::target::Compound:Gene
DB11156	target	2859	Compound::DB11156	Gene::2859	DRUGBANK::target::Compound:Gene
DB11157	target	3859	Compound::DB11157	Gene::3859	DRUGBANK::target::Compound:Gene
DB11157	target	3849	Compound::DB11157	Gene::3849	DRUGBANK::target::Compound:Gene
DB11157	target	9479	Compound::DB11157	Gene::9479	DRUGBANK::target::Compound:Gene
DB11160	target	15465	Compound::DB11160	Gene::15465	DRUGBANK::target::Compound:Gene
DB11166	target	2147	Compound::DB11166	Gene::2147	DRUGBANK::target::Compound:Gene
DB11166	target	2159	Compound::DB11166	Gene::2159	DRUGBANK::target::Compound:Gene
DB11181	target	1131	Compound::DB11181	Gene::1131	DRUGBANK::target::Compound:Gene
DB11181	target	1128	Compound::DB11181	Gene::1128	DRUGBANK::target::Compound:Gene
DB11181	enzyme	1066	Compound::DB11181	Gene::1066	DRUGBANK::enzyme::Compound:Gene
DB11181	target	1129	Compound::DB11181	Gene::1129	DRUGBANK::target::Compound:Gene
DB11181	target	1132	Compound::DB11181	Gene::1132	DRUGBANK::target::Compound:Gene
DB11181	target	1133	Compound::DB11181	Gene::1133	DRUGBANK::target::Compound:Gene
DB11182	carrier	213	Compound::DB11182	Gene::213	DRUGBANK::carrier::Compound:Gene
DB11182	enzyme	4069	Compound::DB11182	Gene::4069	DRUGBANK::enzyme::Compound:Gene
DB11182	carrier	7018	Compound::DB11182	Gene::7018	DRUGBANK::carrier::Compound:Gene
DB11182	carrier	4057	Compound::DB11182	Gene::4057	DRUGBANK::carrier::Compound:Gene
DB11186	target	3757	Compound::DB11186	Gene::3757	DRUGBANK::target::Compound:Gene
DB11186	target	4988	Compound::DB11186	Gene::4988	DRUGBANK::target::Compound:Gene
DB11186	target	4986	Compound::DB11186	Gene::4986	DRUGBANK::target::Compound:Gene
DB11186	target	10280	Compound::DB11186	Gene::10280	DRUGBANK::target::Compound:Gene
DB11193	target	7099	Compound::DB11193	Gene::7099	DRUGBANK::target::Compound:Gene
DB11198	enzyme	1576	Compound::DB11198	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11198	enzyme	1544	Compound::DB11198	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB11201	target	5742	Compound::DB11201	Gene::5742	DRUGBANK::target::Compound:Gene
DB11201	target	5743	Compound::DB11201	Gene::5743	DRUGBANK::target::Compound:Gene
DB11217	carrier	213	Compound::DB11217	Gene::213	DRUGBANK::carrier::Compound:Gene
DB11217	target	7299	Compound::DB11217	Gene::7299	DRUGBANK::target::Compound:Gene
DB11219	target	2099	Compound::DB11219	Gene::2099	DRUGBANK::target::Compound:Gene
DB11219	target	2100	Compound::DB11219	Gene::2100	DRUGBANK::target::Compound:Gene
DB11219	target	367	Compound::DB11219	Gene::367	DRUGBANK::target::Compound:Gene
DB11219	target	5241	Compound::DB11219	Gene::5241	DRUGBANK::target::Compound:Gene
DB11221	target	6462	Compound::DB11221	Gene::6462	DRUGBANK::target::Compound:Gene
DB11235	target	1131	Compound::DB11235	Gene::1131	DRUGBANK::target::Compound:Gene
DB11235	target	1128	Compound::DB11235	Gene::1128	DRUGBANK::target::Compound:Gene
DB11235	target	1129	Compound::DB11235	Gene::1129	DRUGBANK::target::Compound:Gene
DB11235	target	3269	Compound::DB11235	Gene::3269	DRUGBANK::target::Compound:Gene
DB11235	target	1132	Compound::DB11235	Gene::1132	DRUGBANK::target::Compound:Gene
DB11235	target	1133	Compound::DB11235	Gene::1133	DRUGBANK::target::Compound:Gene
DB11251	enzyme	1576	Compound::DB11251	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11251	transporter	5243	Compound::DB11251	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB11251	transporter	949	Compound::DB11251	Gene::949	DRUGBANK::transporter::Compound:Gene
DB11251	transporter	284904	Compound::DB11251	Gene::284904	DRUGBANK::transporter::Compound:Gene
DB11251	transporter	266629	Compound::DB11251	Gene::266629	DRUGBANK::transporter::Compound:Gene
DB11251	transporter	23541	Compound::DB11251	Gene::23541	DRUGBANK::transporter::Compound:Gene
DB11251	transporter	7274	Compound::DB11251	Gene::7274	DRUGBANK::transporter::Compound:Gene
DB11251	carrier	3949	Compound::DB11251	Gene::3949	DRUGBANK::carrier::Compound:Gene
DB11251	enzyme	8529	Compound::DB11251	Gene::8529	DRUGBANK::enzyme::Compound:Gene
DB11251	transporter	55911	Compound::DB11251	Gene::55911	DRUGBANK::transporter::Compound:Gene
DB11251	carrier	7436	Compound::DB11251	Gene::7436	DRUGBANK::carrier::Compound:Gene
DB11254	target	7052	Compound::DB11254	Gene::7052	DRUGBANK::target::Compound:Gene
DB11254	target	7299	Compound::DB11254	Gene::7299	DRUGBANK::target::Compound:Gene
DB11254	target	7150	Compound::DB11254	Gene::7150	DRUGBANK::target::Compound:Gene
DB11256	enzyme	4548	Compound::DB11256	Gene::4548	DRUGBANK::enzyme::Compound:Gene
DB11256	transporter	113235	Compound::DB11256	Gene::113235	DRUGBANK::transporter::Compound:Gene
DB11256	transporter	6573	Compound::DB11256	Gene::6573	DRUGBANK::transporter::Compound:Gene
DB11273	enzyme	1576	Compound::DB11273	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11274	enzyme	1576	Compound::DB11274	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11274	target	1813	Compound::DB11274	Gene::1813	DRUGBANK::target::Compound:Gene
DB11274	target	1814	Compound::DB11274	Gene::1814	DRUGBANK::target::Compound:Gene
DB11278	target	153	Compound::DB11278	Gene::153	DRUGBANK::target::Compound:Gene
DB11278	target	150	Compound::DB11278	Gene::150	DRUGBANK::target::Compound:Gene
DB11294	target	3105	Compound::DB11294	Gene::3105	DRUGBANK::target::Compound:Gene
DB11294	target	3105	Compound::DB11294	Gene::3105	DRUGBANK::target::Compound:Gene
DB11300	target	2243	Compound::DB11300	Gene::2243	DRUGBANK::target::Compound:Gene
DB11300	target	2157	Compound::DB11300	Gene::2157	DRUGBANK::target::Compound:Gene
DB11300	target	2153	Compound::DB11300	Gene::2153	DRUGBANK::target::Compound:Gene
DB11300	target	2149	Compound::DB11300	Gene::2149	DRUGBANK::target::Compound:Gene
DB11300	target	2160	Compound::DB11300	Gene::2160	DRUGBANK::target::Compound:Gene
DB11300	target	2162	Compound::DB11300	Gene::2162	DRUGBANK::target::Compound:Gene
DB11300	target	2165	Compound::DB11300	Gene::2165	DRUGBANK::target::Compound:Gene
DB11300	target	2244	Compound::DB11300	Gene::2244	DRUGBANK::target::Compound:Gene
DB11300	target	9002	Compound::DB11300	Gene::9002	DRUGBANK::target::Compound:Gene
DB11300	target	2266	Compound::DB11300	Gene::2266	DRUGBANK::target::Compound:Gene
DB11311	target	2243	Compound::DB11311	Gene::2243	DRUGBANK::target::Compound:Gene
DB11311	enzyme	2159	Compound::DB11311	Gene::2159	DRUGBANK::enzyme::Compound:Gene
DB11311	target	2162	Compound::DB11311	Gene::2162	DRUGBANK::target::Compound:Gene
DB11311	target	2244	Compound::DB11311	Gene::2244	DRUGBANK::target::Compound:Gene
DB11311	target	1361	Compound::DB11311	Gene::1361	DRUGBANK::target::Compound:Gene
DB11312	target	2157	Compound::DB11312	Gene::2157	DRUGBANK::target::Compound:Gene
DB11312	target	2153	Compound::DB11312	Gene::2153	DRUGBANK::target::Compound:Gene
DB11323	target	5742	Compound::DB11323	Gene::5742	DRUGBANK::target::Compound:Gene
DB11323	target	5743	Compound::DB11323	Gene::5743	DRUGBANK::target::Compound:Gene
DB11324	target	7442	Compound::DB11324	Gene::7442	DRUGBANK::target::Compound:Gene
DB11327	target	5743	Compound::DB11327	Gene::5743	DRUGBANK::target::Compound:Gene
DB11327	target	4843	Compound::DB11327	Gene::4843	DRUGBANK::target::Compound:Gene
DB11328	target	10544	Compound::DB11328	Gene::10544	DRUGBANK::target::Compound:Gene
DB11338	target	1438	Compound::DB11338	Gene::1438	DRUGBANK::target::Compound:Gene
DB11338	target	1277	Compound::DB11338	Gene::1277	DRUGBANK::target::Compound:Gene
DB11338	target	7412	Compound::DB11338	Gene::7412	DRUGBANK::target::Compound:Gene
DB11338	target	3627	Compound::DB11338	Gene::3627	DRUGBANK::target::Compound:Gene
DB11345	target	7442	Compound::DB11345	Gene::7442	DRUGBANK::target::Compound:Gene
DB11345	target	79054	Compound::DB11345	Gene::79054	DRUGBANK::target::Compound:Gene
DB11345	target	8989	Compound::DB11345	Gene::8989	DRUGBANK::target::Compound:Gene
DB11345	target	162514	Compound::DB11345	Gene::162514	DRUGBANK::target::Compound:Gene
DB11348	target	811	Compound::DB11348	Gene::811	DRUGBANK::target::Compound:Gene
DB11348	target	821	Compound::DB11348	Gene::821	DRUGBANK::target::Compound:Gene
DB11348	carrier	213	Compound::DB11348	Gene::213	DRUGBANK::carrier::Compound:Gene
DB11348	target	846	Compound::DB11348	Gene::846	DRUGBANK::target::Compound:Gene
DB11348	transporter	6546	Compound::DB11348	Gene::6546	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	6261	Compound::DB11348	Gene::6261	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	777	Compound::DB11348	Gene::777	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	773	Compound::DB11348	Gene::773	DRUGBANK::transporter::Compound:Gene
DB11348	target	6285	Compound::DB11348	Gene::6285	DRUGBANK::target::Compound:Gene
DB11348	target	6284	Compound::DB11348	Gene::6284	DRUGBANK::target::Compound:Gene
DB11348	transporter	6262	Compound::DB11348	Gene::6262	DRUGBANK::transporter::Compound:Gene
DB11348	target	10016	Compound::DB11348	Gene::10016	DRUGBANK::target::Compound:Gene
DB11348	carrier	795	Compound::DB11348	Gene::795	DRUGBANK::carrier::Compound:Gene
DB11348	transporter	6574	Compound::DB11348	Gene::6574	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	6575	Compound::DB11348	Gene::6575	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	6569	Compound::DB11348	Gene::6569	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	10568	Compound::DB11348	Gene::10568	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	142680	Compound::DB11348	Gene::142680	DRUGBANK::transporter::Compound:Gene
DB11348	target	10519	Compound::DB11348	Gene::10519	DRUGBANK::target::Compound:Gene
DB11348	target	6717	Compound::DB11348	Gene::6717	DRUGBANK::target::Compound:Gene
DB11348	target	11261	Compound::DB11348	Gene::11261	DRUGBANK::target::Compound:Gene
DB11348	target	6678	Compound::DB11348	Gene::6678	DRUGBANK::target::Compound:Gene
DB11348	target	2201	Compound::DB11348	Gene::2201	DRUGBANK::target::Compound:Gene
DB11348	target	845	Compound::DB11348	Gene::845	DRUGBANK::target::Compound:Gene
DB11348	target	9104	Compound::DB11348	Gene::9104	DRUGBANK::target::Compound:Gene
DB11348	target	553115	Compound::DB11348	Gene::553115	DRUGBANK::target::Compound:Gene
DB11348	target	6277	Compound::DB11348	Gene::6277	DRUGBANK::target::Compound:Gene
DB11348	target	7178	Compound::DB11348	Gene::7178	DRUGBANK::target::Compound:Gene
DB11348	target	10518	Compound::DB11348	Gene::10518	DRUGBANK::target::Compound:Gene
DB11348	target	844	Compound::DB11348	Gene::844	DRUGBANK::target::Compound:Gene
DB11348	target	4924	Compound::DB11348	Gene::4924	DRUGBANK::target::Compound:Gene
DB11348	target	4925	Compound::DB11348	Gene::4925	DRUGBANK::target::Compound:Gene
DB11348	target	84467	Compound::DB11348	Gene::84467	DRUGBANK::target::Compound:Gene
DB11348	target	25801	Compound::DB11348	Gene::25801	DRUGBANK::target::Compound:Gene
DB11348	target	8618	Compound::DB11348	Gene::8618	DRUGBANK::target::Compound:Gene
DB11348	target	140576	Compound::DB11348	Gene::140576	DRUGBANK::target::Compound:Gene
DB11348	target	794	Compound::DB11348	Gene::794	DRUGBANK::target::Compound:Gene
DB11348	target	828	Compound::DB11348	Gene::828	DRUGBANK::target::Compound:Gene
DB11348	target	93664	Compound::DB11348	Gene::93664	DRUGBANK::target::Compound:Gene
DB11348	target	125972	Compound::DB11348	Gene::125972	DRUGBANK::target::Compound:Gene
DB11348	target	9378	Compound::DB11348	Gene::9378	DRUGBANK::target::Compound:Gene
DB11348	target	23413	Compound::DB11348	Gene::23413	DRUGBANK::target::Compound:Gene
DB11348	carrier	793	Compound::DB11348	Gene::793	DRUGBANK::carrier::Compound:Gene
DB11348	transporter	55503	Compound::DB11348	Gene::55503	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	56302	Compound::DB11348	Gene::56302	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	9033	Compound::DB11348	Gene::9033	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	6263	Compound::DB11348	Gene::6263	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	342372	Compound::DB11348	Gene::342372	DRUGBANK::transporter::Compound:Gene
DB11348	transporter	117144	Compound::DB11348	Gene::117144	DRUGBANK::transporter::Compound:Gene
DB11358	enzyme	3992	Compound::DB11358	Gene::3992	DRUGBANK::enzyme::Compound:Gene
DB11358	enzyme	9415	Compound::DB11358	Gene::9415	DRUGBANK::enzyme::Compound:Gene
DB11358	enzyme	60481	Compound::DB11358	Gene::60481	DRUGBANK::enzyme::Compound:Gene
DB11359	target	213	Compound::DB11359	Gene::213	DRUGBANK::target::Compound:Gene
DB11362	enzyme	1576	Compound::DB11362	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11362	transporter	5243	Compound::DB11362	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB11362	transporter	10599	Compound::DB11362	Gene::10599	DRUGBANK::transporter::Compound:Gene
DB11362	transporter	28234	Compound::DB11362	Gene::28234	DRUGBANK::transporter::Compound:Gene
DB11362	enzyme	1558	Compound::DB11362	Gene::1558	DRUGBANK::enzyme::Compound:Gene
DB11362	enzyme	1066	Compound::DB11362	Gene::1066	DRUGBANK::enzyme::Compound:Gene
DB11362	target	5739	Compound::DB11362	Gene::5739	DRUGBANK::target::Compound:Gene
DB11363	transporter	5243	Compound::DB11363	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB11363	transporter	9429	Compound::DB11363	Gene::9429	DRUGBANK::transporter::Compound:Gene
DB11363	target	238	Compound::DB11363	Gene::238	DRUGBANK::target::Compound:Gene
DB11365	target	360	Compound::DB11365	Gene::360	DRUGBANK::target::Compound:Gene
DB11367	target	12931886	Compound::DB11367	Gene::12931886	DRUGBANK::target::Compound:Gene
DB11367	target	944843	Compound::DB11367	Gene::944843	DRUGBANK::target::Compound:Gene
DB11367	enzyme	13874750	Compound::DB11367	Gene::13874750	DRUGBANK::enzyme::Compound:Gene
DB11367	enzyme	13874903	Compound::DB11367	Gene::13874903	DRUGBANK::enzyme::Compound:Gene
DB11367	enzyme	13875430	Compound::DB11367	Gene::13875430	DRUGBANK::enzyme::Compound:Gene
DB11367	enzyme	13875951	Compound::DB11367	Gene::13875951	DRUGBANK::enzyme::Compound:Gene
DB11367	enzyme	17363239	Compound::DB11367	Gene::17363239	DRUGBANK::enzyme::Compound:Gene
DB11367	enzyme	2598287	Compound::DB11367	Gene::2598287	DRUGBANK::enzyme::Compound:Gene
DB11367	enzyme	8655740	Compound::DB11367	Gene::8655740	DRUGBANK::enzyme::Compound:Gene
DB11383	enzyme	1576	Compound::DB11383	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11386	target	3757	Compound::DB11386	Gene::3757	DRUGBANK::target::Compound:Gene
DB11397	carrier	213	Compound::DB11397	Gene::213	DRUGBANK::carrier::Compound:Gene
DB11397	target	590	Compound::DB11397	Gene::590	DRUGBANK::target::Compound:Gene
DB11397	target	7018	Compound::DB11397	Gene::7018	DRUGBANK::target::Compound:Gene
DB11400	enzyme	1576	Compound::DB11400	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11404	enzyme	1544	Compound::DB11404	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB11405	enzyme	1576	Compound::DB11405	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11421	target	89832	Compound::DB11421	Gene::89832	DRUGBANK::target::Compound:Gene
DB11429	target	367	Compound::DB11429	Gene::367	DRUGBANK::target::Compound:Gene
DB11430	transporter	5243	Compound::DB11430	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB11442	enzyme	1576	Compound::DB11442	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11443	enzyme	1544	Compound::DB11443	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB11447	target	367	Compound::DB11447	Gene::367	DRUGBANK::target::Compound:Gene
DB11450	enzyme	1544	Compound::DB11450	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB11455	target	442942	Compound::DB11455	Gene::442942	DRUGBANK::target::Compound:Gene
DB11459	enzyme	1576	Compound::DB11459	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11470	enzyme	1576	Compound::DB11470	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11471	enzyme	1576	Compound::DB11471	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11475	enzyme	1576	Compound::DB11475	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11478	target	6462	Compound::DB11478	Gene::6462	DRUGBANK::target::Compound:Gene
DB11478	target	2099	Compound::DB11478	Gene::2099	DRUGBANK::target::Compound:Gene
DB11487	enzyme	1576	Compound::DB11487	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11487	enzyme	1577	Compound::DB11487	Gene::1577	DRUGBANK::enzyme::Compound:Gene
DB11491	enzyme	1544	Compound::DB11491	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB11496	target	7173	Compound::DB11496	Gene::7173	DRUGBANK::target::Compound:Gene
DB11511	enzyme	1544	Compound::DB11511	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB11511	enzyme	1543	Compound::DB11511	Gene::1543	DRUGBANK::enzyme::Compound:Gene
DB11529	enzyme	1576	Compound::DB11529	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11541	target	2099	Compound::DB11541	Gene::2099	DRUGBANK::target::Compound:Gene
DB11544	transporter	5243	Compound::DB11544	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB11554	enzyme	1576	Compound::DB11554	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11560	enzyme	1576	Compound::DB11560	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11560	enzyme	1559	Compound::DB11560	Gene::1559	DRUGBANK::enzyme::Compound:Gene
DB11560	target	55867	Compound::DB11560	Gene::55867	DRUGBANK::target::Compound:Gene
DB11560	target	116085	Compound::DB11560	Gene::116085	DRUGBANK::target::Compound:Gene
